Date,Alphabet Inc- A shares (GOOGL),Amazon.com Inc (AMZN),Facebook Inc (FB),Microsoft Corp (MSFT),TESLA Inc.,Morgan Stanley (MS),Ferrari N.V. (RACE.MI),Assicurazioni Generali S.p.A. (G.MI),Juventus Football Club S.p.A. (JUVE.MI),Piaggio & C. SpA (PIA.MI),Toscana Aeroporti S.p.A. (TYA.MI),Valsoia S.p.A. (VLS.MI),Bayer Aktiengesellschaft (BAYN.DE),Ryanair Holdings plc (RY4C.IR),Crdit Agricole S.A. (ACA.PA),"Cisco Systems, Inc. (CSCO)"
23-Jul-19,1024.4858,1779.8237,180.5801,122.4912,46.4336,38.4789,149.8517,16.256,1.4229,2.4709,15.6,10.3415,58.2802,10.405,11.02,49.4134
24-Jul-19,1022.0639,1794.2457,183.5308,124.3574,47.50674,39.0111,148.8594,16.3184,1.4252,2.4506,15.9,10.2934,57.42974,10.57,11.04,49.2434
25-Jul-19,1019.4724,1771.4448,180.1313,123.9873,41.07183,38.5014,147.86700000000005,16.208,1.4229,2.4211,15.65,10.3415,56.55061,10.39,11.05,48.7572
26-Jul-19,1117.174,1743.2461,179.2097,124.9625,40.91813,39.2348,147.4204,16.2368,1.4298,2.6074,15.95,10.3415,57.23862,10.02,11.0,48.6634
29-Jul-19,1115.5447,1717.9536,176.0129,124.8455,42.35843,38.8462,146.4776,16.2752,1.4146,2.4506,16.0,10.3415,56.69395,9.884,10.955,49.0694
30-Jul-19,1102.0322,1703.7795,176.8277,124.1219,43.48181,38.6266,143.1035,16.0448,1.4017,2.4488,16.15,10.3415,54.62036,9.478,10.645,48.6253
31-Jul-19,1091.7756,1673.0463,174.0729,120.3525,43.30716,38.4799,144.5424,16.1696,1.4252,2.5041,16.15,10.1972,56.13972,9.658,10.78,47.6402
1-Aug-19,1094.4792,1675.7242,174.0737,122.8829,42.24264,37.3611,148.2639,16.184,1.4348,2.6,16.15,10.3896,57.57307,9.604,10.87,48.0025
2-Aug-19,1079.8222,1645.6928,170.6132,121.7722,42.30399,36.6326,141.8133,15.9536,1.4054,2.5244,16.0,10.4377,55.42304,9.42,10.34,46.1183
5-Aug-19,1039.5633,1589.0577,163.6024,117.2917,41.109,35.1225,139.7789,15.7855,1.3787,2.5318,16.15,9.8124,53.34946,9.138,10.26,44.3732
6-Aug-19,1041.5349,1590.0599,164.0995,118.0491,41.04488,35.324,137.0002,15.6847,1.3814,2.5097,16.1,9.9086,53.03412,9.072,10.215,44.8871
7-Aug-19,1049.2648,1600.2513,165.2094,118.9555,41.65614,34.8725,139.2331,15.6607,1.3869,2.5594,15.7,9.7643,56.22572,9.39,10.11,44.8119
8-Aug-19,1076.5362,1635.8721,169.7196,122.1585,42.53701,35.4913,142.0118,15.7807,1.4072,2.5687,15.9,9.9086,60.172230000000006,9.226,10.33,45.5246
9-Aug-19,1062.7343,1615.7601,167.9154,121.3067,42.01416,35.7439,139.0346,15.3535,1.3851,2.4396,16.0,9.46608,61.75847,9.05,10.175,44.9684
12-Aug-19,1047.8655,1592.47,165.3834,119.3879,40.86363,34.6959,140.8209,15.4015,1.3869,2.3511,16.0,9.29292,60.92712,9.12,9.99,44.121
13-Aug-19,1066.7649,1626.2164,167.9843,121.7519,41.89579000000001,34.949,142.50799999999995,15.4879,1.3791,2.3843,15.8,9.29292,62.07381,9.08,10.13,45.0917
14-Aug-19,1041.6424,1577.302,160.7847,118.5212,39.29835,33.9056,139.1339,15.2862,1.3156,2.3326,15.6,9.2352,61.08001,8.884,9.932,43.4468
15-Aug-19,1049.348,1593.8905,163.8563,118.6141,38.70308,33.8094,139.1339,15.2862,1.3156,2.3326,15.6,9.2352,60.18178,8.732000000000001,9.91,39.8242
16-Aug-19,1061.0532,1612.9546,165.2933,121.111,39.5804,34.6281,138.985,15.3439,1.3446,2.3695,15.6,9.4276,61.73936,8.56,10.23,40.5436
19-Aug-19,1082.077,1637.0512,167.8137,123.3585,40.89293,35.0631,140.6225,15.5311,1.3685,2.4211,15.5,9.46608,63.35428,8.868,10.28,41.9477
20-Aug-19,1067.8633,1625.3307,165.8462,122.4515,40.75733,34.6884,138.4888,15.5743,1.4196,2.5226,15.5,9.60076,63.0676,8.592,10.13,41.4947
21-Aug-19,1073.7092,1643.156,165.3933,123.6532,39.79711,34.6774,140.7217,15.7231,1.4385,2.5502,15.55,9.7643,64.24295,8.498,10.17,42.1662
22-Aug-19,1074.3338,1627.1714,164.1363,122.8309,40.0603,34.986,138.7369,15.6703,1.4413,2.6461,15.8,9.8124,64.71118,8.538,10.255,41.6825
23-Aug-19,1040.7595,1578.5067,160.366,118.9898,38.145,34.1902,136.901,15.5215,1.4569,2.5963,15.8,9.7162,63.63138000000001,8.574,10.085,40.3488
26-Aug-19,1051.0408,1587.42,161.8587,120.1873,38.58908,34.7267,139.6797,15.5407,1.3998,2.6277,15.8,9.7162,63.66005,8.646,10.14,40.557
27-Aug-19,1054.4403,1586.7039,163.2788,120.8714,38.56009,34.5287,143.8477,15.7759,1.3805,2.5834,16.1,9.7162,64.00406,8.886000000000003,10.08,40.4328
28-Aug-19,1058.3821,1590.8419,163.8948,120.8599,38.87993,35.0839,141.6149,15.6175,1.3423,2.5871,16.25,9.7643,63.7365,8.74,10.1,40.5518
29-Aug-19,1077.2642,1611.4221,167.3934,123.1887,39.9987,35.8881,142.6569,15.7663,1.3736,2.7125,16.4,9.7643,64.63474000000001,9.082,10.27,40.9133
30-Aug-19,1076.2388,1605.7657,167.8456,123.2226,40.79028,36.1398,142.1111,15.8143,1.3584,2.7088,16.1,9.62,64.34806,9.142,10.39,40.6028
2-Sep-19,1083.1084,1616.0153,168.917,124.0091,41.05064,36.3705,142.7561,15.848,1.3639,2.6738,16.35,9.60076,63.75561,9.224,10.355,40.8619
3-Sep-19,1066.2788,1631.7971,166.285,122.6316,41.02832,36.0084,143.6989,15.8864,1.3252,2.6830000000000003,17.7,9.8605,63.44983000000001,9.08,10.295,40.6774
4-Sep-19,1077.2844,1640.7248,170.52200000000005,123.9968,40.21672,36.4628,144.4432,16.1648,1.3202,2.6682,17.2,9.8605,64.51051,9.306,10.38,41.372
5-Sep-19,1098.4986,1668.0788,172.9955,125.4861,41.60954,37.0839,145.6837,16.3665,1.3243,2.541,17.1,10.0529,63.54538,9.41,10.67,42.102
6-Sep-19,1093.0464,1661.3433,169.8847,124.6198,41.21849,36.8262,147.3708,16.4241,1.3193,2.5281,17.05,10.0048,64.01361,9.558,10.715,42.462
9-Sep-19,1093.6499,1661.7486,171.2789,123.3797,42.06479,37.6918,145.1875,16.5153,1.3469,2.4949,17.0,10.0529,64.27162,9.692,11.01,42.2961
10-Sep-19,1091.2912,1647.7982,168.5043,121.781,42.63793,38.007,136.504,16.4913,1.3234,2.4599,17.0,10.101,66.0012,10.095,11.255,42.7369
11-Sep-19,1104.0394,1649.7154,170.5741,121.7952,44.72264000000001,38.3142,137.7941,16.6497,1.3234,2.4543,16.85,10.1972,65.93431,10.33,11.13,43.4414
12-Sep-19,1121.3279,1673.9063,170.21900000000005,123.4599,44.649,38.7749,138.1415,16.8033,1.3165,2.4525,17.15,10.1491,64.9883,10.02,11.155,43.4997
13-Sep-19,1121.3589,1663.3147,169.2759,122.7806,44.34686,39.3496,137.7941,16.7793,1.3243,2.4967,17.15,10.3896,65.03607,10.415,11.485,43.4102
16-Sep-19,1111.2384,1631.124,168.017,121.6192,43.81507,38.904,136.1567,16.6833,1.2806,2.4802,16.85,10.4377,64.85452,10.28,11.36,43.2512
17-Sep-19,1117.4693,1655.9695,170.8895,123.4274,44.48325,38.7051,137.7941,16.6353,1.2677,2.4746,17.0,10.4858,63.87983000000001,10.075,11.07,43.0761
18-Sep-19,1113.0334,1641.0933,169.8829,123.6701,43.97234,38.5953,138.5385,16.8033,1.2972,2.447,16.95,10.4858,63.25871,9.94,11.035,42.74800000000001
19-Sep-19,1122.9268,1651.1897,172.3619,126.4405,44.70858,38.4496,138.4888,17.173,1.2875,2.4691,17.0,10.5339,63.92761,9.926,11.25,42.7852
20-Sep-19,1113.1284,1623.8947,171.9057,124.7865,43.55704,38.085,137.6453,17.1346,1.2898,2.5097,16.95,10.5339,64.24295,10.0,11.28,43.0752
23-Sep-19,1120.5059,1620.1956,169.5429,124.851,43.78421,38.0907,137.3972,17.197,1.2285,2.584,17.1,10.4377,62.92426,10.09,11.13,43.0336
24-Sep-19,1108.2054,1584.1862,164.8941,123.5556,40.60682,37.2844,136.0078,17.1538,1.2055,2.5144,17.0,10.3896,63.02938,10.2,10.97,42.8709
25-Sep-19,1130.9393,1605.1125,165.9275,125.0731,41.51818,37.6434,135.3132,17.245,1.1756,2.4767,16.95,10.6301,63.13449,10.355,11.015,43.2076
26-Sep-19,1134.2111,1588.4743,164.4405,125.966,44.29147,37.4937,137.2483,17.1874,1.2087,2.5614,17.1,10.6301,61.73936,10.18,11.07,42.7766
27-Sep-19,1122.3821,1579.6846,162.1387,124.6752,44.33499000000001,37.7913,139.1835,17.149,1.2064,2.5407,17.3,10.6782,61.80625,10.265,11.115,42.9035
30-Sep-19,1115.9393,1586.3621,162.7385,125.6225,44.02383,37.5727,140.4736,17.0722,1.2341,2.5539,17.25,10.582,61.8158,10.555,11.14,43.325
1-Oct-19,1106.4565,1592.3891,161.2986,124.3407,44.89865,36.5807,137.6453,17.0338,1.223,2.5238,17.25,10.6782,59.70399000000001,10.8,10.985,42.026
2-Oct-19,1077.2076,1566.7484,159.6717,121.7513,44.46846,35.4493,132.2367,16.7505,1.2064,2.4711,16.8,10.582,57.92663,10.395,10.62,40.855
3-Oct-19,1084.8792,1572.8435,163.6125,122.9018,42.50933,35.3739,133.2787,16.8418,1.2023,2.4767,16.9,10.582,57.92663,10.32,10.525,41.4973
4-Oct-19,1103.3422,1585.0476,164.4134,124.4287,42.17257,35.8016,135.6605,16.9474,1.1954,2.4504,16.9,10.582,59.51288,10.35,10.575,41.8584
7-Oct-19,1099.7488,1577.0666,163.5447,123.4017,43.27453,35.6773,135.5116,17.0626,1.2097,2.5031,16.9,10.582,60.32511,10.885,10.65,42.0356
8-Oct-19,1084.6846,1554.4019,162.0014,122.2578,43.75632,34.9691,133.7749,17.0386,1.2124,2.5031,16.8,10.3896,60.55445,10.73,10.485,40.8751
9-Oct-19,1097.0693,1571.1429999999998,164.0951,124.7103,44.62181,35.5525,134.7177,17.1202,1.211,2.4541,16.6,10.4858,61.32847,11.32,10.49,41.3169
10-Oct-19,1100.739,1565.6091,163.8454,125.17,44.54759,35.9979,135.3628,17.1586,1.2175,2.4447,16.85,10.4377,61.29024,11.405,10.735,40.6057
11-Oct-19,1104.0838,1572.8956,167.2777,125.4267,45.02576,36.692,138.8362,17.3459,1.2755,2.5219,16.75,10.3415,62.32225,12.005,11.22,40.88
14-Oct-19,1104.0526,1574.2793,166.165,125.0944,46.59293,36.9084,139.1835,17.2498,1.3257,2.4955,16.75,10.0529,62.69493000000001,12.0,11.245,40.3627
15-Oct-19,1126.3386,1602.4829,171.2665,126.9166,46.76576,37.1564,141.2179,17.3843,1.3105,2.5482,17.15,10.2453,63.67916,12.215,11.415,40.63800000000001
16-Oct-19,1126.4435,1610.7599,171.7758,125.8114,47.07863,37.3641,144.0462,17.3891,1.3123,2.6141,16.95,10.4377,63.26827,12.015,11.64,40.9937
17-Oct-19,1131.2036,1613.9876,171.9108,124.7119,47.30865,37.794,141.6149,17.3795,1.3091,2.5972,17.3,10.5339,63.03893000000001,12.05,11.545,41.0544
18-Oct-19,1118.3517,1579.4748,167.0235,122.1003,46.18421,37.8071,138.985,17.4707,1.3252,2.6009,17.2,10.582,62.34137,11.895,11.545,40.5836
21-Oct-19,1115.373,1600.6662,170.1009,122.6919,45.4475,38.8504,138.9354,17.6435,1.3317,2.584,17.1,10.4377,62.8096,12.215,11.79,41.069
22-Oct-19,1113.0091,1583.3658,163.50799999999995,120.9092,45.83675,39.2099,139.4316,17.6243,1.3262,2.5689,17.5,10.4377,62.11203,11.95,11.82,41.2224
23-Oct-19,1130.0182,1583.3625,167.2613,121.9262,45.76752000000001,39.7479,136.2559,17.6579,1.2949,2.5991,17.25,10.101,63.54538,11.97,11.82,40.8712
24-Oct-19,1131.0329,1599.6386,167.4214,124.2903,53.83929000000001,39.607,138.6873,17.6675,1.317,2.616,17.15,10.5339,64.26205999999999,11.89,11.815,40.3041
25-Oct-19,1138.6028,1586.2179,169.2099,125.3119,59.10144,40.2377,139.1835,17.6243,1.3202,2.6254,17.3,10.582,63.58361,11.76,11.98,40.8339
28-Oct-19,1162.8922,1603.2464,170.8729,128.6211,59.1307,40.7178,141.069,17.6627,1.3219999999999998,2.6273,17.8,10.5339,63.43071,11.7,12.005,41.1419
29-Oct-19,1135.8167,1588.1486,170.5626,127.237,56.98094,40.6545,140.9202,17.6339,1.3142,2.6292,18.2,10.3896,63.00071,11.88,11.95,41.1477
30-Oct-19,1134.2513,1601.4564,169.3685,128.6411,56.68288,40.4051,141.3668,17.5091,1.3008,2.616,17.95,10.3896,64.29073000000001,11.925,11.695,41.3681
31-Oct-19,1128.5142,1592.7757,171.8142,127.0844,56.46516,40.0786,142.3592,17.4515,1.2939,2.6536,18.05,10.5339,66.48854,12.08,11.685,41.1776
1-Nov-19,1140.3053,1605.6502,173.5397,127.3648,56.16334000000001,41.183,143.3516,17.6435,1.311,2.7176,17.8,10.4858,66.79432,12.39,11.77,40.752
4-Nov-19,1154.8846,1616.1275,174.3776,127.9918,56.86079,42.4521,152.6801,17.7635,1.3041,2.712,18.05,10.6301,68.11301,13.44,11.99,41.1071
5-Nov-19,1160.4746,1618.9979,174.6139,128.3491,57.01011999999999,42.5274,148.6113,17.85,1.3077,2.8061,18.0,10.6782,68.45701,13.53,12.065,41.4908
6-Nov-19,1165.7817,1621.5799,172.9696,128.6218,58.98033,42.5695,148.6609,17.8548,1.3174,2.6969,18.1,10.582,68.5239,13.75,12.16,42.1396
7-Nov-19,1180.5716,1615.2984,172.0082,128.8446,60.61931,42.6718,149.0082,18.4645,1.3041,2.7139,17.75,10.582,68.40923000000001,14.09,12.57,42.2851
8-Nov-19,1187.8726,1620.6249,173.1808,130.9627,61.1886,43.2998,148.4624,18.4165,1.2921,2.6913,17.95,10.582,67.49188000000001,13.925,12.28,42.8393
11-Nov-19,1177.8518,1607.312,172.0218,131.0647,62.6159,43.2362,147.5692,18.4261,1.3008,2.7101,17.5,10.582,67.36766,13.8,12.415,42.1884
12-Nov-19,1175.4924,1611.1698,176.2228,131.7702,63.4192,43.1148,148.512,18.7237,1.3123,2.8964,17.1,10.6301,67.27211,13.755,12.73,42.3752
13-Nov-19,1177.0219,1591.9461,175.43,132.262,62.8584,42.6587,147.8173,18.5653,1.3036,2.9077,16.95,10.6782,67.36766,13.775,12.485,42.543
14-Nov-19,1188.7078,1593.1762,175.3801,132.9251,63.44194,42.8493,148.5616,18.4165,1.2990000000000002,2.8324,17.1,10.6301,67.24344,13.605,12.545,39.4234
15-Nov-19,1210.054,1578.4129,177.0337,134.55100000000002,63.9118,43.1557,149.9014,18.4069,1.3082,2.8023,17.0,10.4858,67.30077,13.85,12.6,39.5553
18-Nov-19,1193.8743,1585.2684,178.5601,134.4608,63.31738000000001,43.0558,148.1151,18.2916,1.3147,2.7157,17.15,10.582,67.12876999999999,13.51,12.56,39.484
19-Nov-19,1185.4654,1583.0320000000004,180.0158,134.2958,64.94008000000001,43.2517,146.7753,17.9556,1.3229,2.6762,17.2,10.582,67.07144,13.9,12.56,39.7018
20-Nov-19,1174.9639,1575.3881,178.2581,133.9704,63.57762,43.0204,148.1151,17.898,1.3128,2.6875,17.25,10.5339,66.07764,13.795,12.59,39.3341
21-Nov-19,1173.5323,1565.7838,178.6556,133.8588,64.05533,42.797,148.8594,17.9124,1.3188,2.6819,17.25,10.4858,65.45652,13.645,12.57,39.1288
22-Nov-19,1169.0642,1577.5728,179.6697,134.1147,60.19234,43.2069,148.3135,17.9124,1.2999,2.7534,17.2,10.4377,65.48519,13.7,12.655,39.1835
25-Nov-19,1184.5161,1609.2813,181.2555,136.1177,61.02756,44.002,150.5464,17.8019,1.3059,2.7364,17.25,10.4858,66.52676,13.805,12.64,39.8636
26-Nov-19,1192.0726,1631.4416,180.6448,136.9387,59.72528000000001,43.5497,152.7793,17.945999999999994,1.3308,2.776,17.2,10.4858,65.96298,13.96,12.595,39.7702
27-Nov-19,1190.404,1649.8073,183.2605,137.0987,60.11127,43.8435,153.9206,17.9508,1.2981,2.7778,17.1,10.582,66.6032,14.0,12.655,39.6795
28-Nov-19,1192.3198,1652.4623,183.5554,137.3194,60.208,43.914,152.1839,17.8548,1.2902,2.7609,17.3,10.582,65.87698,13.96,12.485,39.7433
29-Nov-19,1184.2702,1635.3426,183.1133,136.3863,59.92502,43.622,152.2335,17.7923,1.2709,2.7571,17.3,10.3896,65.64764,13.88,12.415,39.7798
2-Dec-19,1169.6663,1616.8377,181.2318,134.6485,60.78025,43.2408,147.07299999999995,17.5619,1.264,2.695,17.3,10.5339,64.55829,13.725,12.34,39.2184
3-Dec-19,1168.6318,1597.5651,179.4549,133.7036,60.69079,42.1563,149.951,17.5427,1.2575,2.6819,17.25,10.582,64.6634,13.6,12.125,38.6392
4-Dec-19,1189.8152,1588.3178,179.2562,134.1128,60.08525,42.7723,150.3976,17.6579,1.294,2.6837,17.15,10.582,66.24009000000001,13.88,12.36,38.2777
5-Dec-19,1197.2899,1570.4009,179.8786,134.2113,59.61727,42.9823,149.6533,17.5139,1.3085,2.6630000000000003,17.1,10.6301,65.9152,14.01,12.4,37.9626
6-Dec-19,1206.0677,1577.2464,181.0376,135.5665,60.49113000000001,43.5338,149.6533,17.4851,1.288,2.6499,17.3,10.7263,66.10631,14.25,12.575,38.1646
9-Dec-19,1214.3985,1581.9942,182.0617,135.7871,61.40399,43.5414,146.7753,17.4707,1.2819999999999998,2.6179,17.15,11.8807,65.71452,14.1,12.61,38.3777
10-Dec-19,1213.6387,1571.8134,181.5365,135.506,63.05291999999999,43.5788,147.9662,17.4947,1.278,2.6235,17.4,11.6883,65.93431,14.0,12.62,38.5313
11-Dec-19,1211.8275,1576.4531,182.3353,135.6767,63.59109,43.2772,147.86700000000005,17.5331,1.2615,2.6706,17.15,11.544,66.02986,13.96,12.665,38.5917
12-Dec-19,1210.9437,1580.7759,176.6815,136.5235,64.59851,44.1907,148.6113,17.6291,1.2325,2.6499,17.15,11.4478,66.69877,13.9,12.925,39.6491
13-Dec-19,1204.0611,1574.2272,173.5285,137.0549,64.07797,43.6019,146.3784,17.6099,1.254,2.6423,17.15,11.3516,67.855,14.37,13.055,39.1513
16-Dec-19,1223.1605,1590.3783,177.9143,138.7057,68.5876,44.2622,147.0234,17.7491,1.288,2.5802,17.1,11.544,68.40923000000001,14.54,13.15,39.9591
17-Dec-19,1216.5697,1607.8521,178.1364,137.8016,68.0598,44.3694,148.6609,17.7731,1.2805,2.6367,17.0,11.3997,66.94721,14.275,13.125,40.3135
18-Dec-19,1212.3253,1599.8289,181.5919,137.3388,70.51145,44.1031,148.8594,17.8356,1.275,2.6348,17.25,11.544,67.69255,14.515,13.16,40.4348
19-Dec-19,1220.2667,1612.3527,185.3736,138.9728,72.69566999999998,44.4184,148.7105,17.7587,1.273,2.6254,17.25,11.3997,67.855,14.6,13.15,41.6422
20-Dec-19,1214.476,1605.7056,185.4224,140.3635,72.90883000000002,44.2301,149.8517,18.2196,1.2925,2.6461,17.2,11.544,68.32323000000001,14.595,13.065,41.2311
23-Dec-19,1218.9978,1618.2544,186.0857,140.9476,75.67257,44.4404,150.9434,17.9364,1.2705,2.6216,17.4,11.3997,70.32993,14.45,13.01,41.9698
24-Dec-19,1211.8697,1612.7944,184.8952,140.7428,76.6641,44.3581,150.9434,17.9364,1.2705,2.6216,17.4,11.3997,70.32993,14.51,13.015,41.63800000000001
25-Dec-19,1212.2729,1613.3311,184.9567,140.7896,76.68961,44.3728,150.9434,17.9364,1.2705,2.6216,17.4,11.3997,70.32993,14.51,13.015,41.6518
26-Dec-19,1227.9538,1684.267,187.275,141.876,77.67869,44.7191,150.9434,17.9364,1.2705,2.6216,17.4,11.3997,70.32993,14.51,13.015,41.6929
27-Dec-19,1220.2733,1684.3346,187.4586,142.0627,77.53811999999998,44.6788,150.8441,17.8596,1.255,2.5953,17.45,11.3516,69.95725,14.6,13.02,41.602
30-Dec-19,1198.063,1651.6191,182.7978,139.8159,74.17079,44.2416,146.7753,17.6627,1.247,2.5859,17.4,11.544,69.57503,14.53,12.935,41.1443
31-Dec-19,1195.6384,1649.5184,183.2213,139.6637,74.68645,44.3013,146.7753,17.6627,1.247,2.5859,17.4,11.544,69.57503,14.63,12.925,41.3902
1-Jan-20,1193.6639,1646.7944,182.9187,139.433,74.56311,44.2281,146.7753,17.6627,1.247,2.5859,17.4,11.544,69.57503,14.63,12.925,41.3219
2-Jan-20,1219.7672,1691.5059,186.9559,142.0148,76.68952,45.0241,148.4128,17.7731,1.2745,2.6254,17.35,11.544,70.25348000000001,14.91,13.185,42.0249
3-Jan-20,1218.7507,1678.3601,186.7888,140.8665,79.31116999999998,44.4932,148.3632,17.6819,1.2725,2.5991,17.8,11.3997,69.35525,14.745,13.105,41.522
6-Jan-20,1252.298,1704.7902,190.4683,141.3506,80.90694,44.3744,147.07299999999995,17.5523,1.2705,2.5351,17.35,11.4959,68.55256999999999,14.525,12.975,41.7056
7-Jan-20,1245.8575,1702.8592,190.2663,139.6111,83.77575,44.1449,147.6685,17.6819,1.256,2.5595,17.9,11.3997,68.92524,14.815,12.945,41.3018
8-Jan-20,1259.5901,1696.1129999999996,192.9404,142.3848,88.23872,44.8818,150.4472,17.6627,1.2655,2.5369,17.7,11.3997,70.71216,14.84,13.005,41.4881
9-Jan-20,1277.5697,1710.6219,196.4329,144.7024,86.62483,45.4776,151.5884,17.7347,1.265,2.5783,17.8,11.4959,71.40016999999997,15.215,13.015,41.4679
10-Jan-20,1286.0641,1694.8442,196.254,144.0601,86.06701,45.6172,154.8137,17.8019,1.2725,2.6499,17.9,11.4478,72.01173,16.07,12.875,41.3092
13-Jan-20,1295.3789,1701.3189,199.6191,145.7194,94.42756,46.0922,154.4664,17.6675,1.256,2.6913,18.2,11.4478,71.40973000000002,15.89,12.855,42.0244
14-Jan-20,1284.6845,1678.7763,196.7181,144.4454,96.61154,46.083,155.0618,17.6963,1.258,2.6668,18.65,11.3516,71.22816999999998,15.9,12.92,41.7951
15-Jan-20,1292.9772,1672.8387,198.6811,145.4439,93.16407,46.1728,154.0198,17.4755,1.24,2.6781,18.65,11.2554,71.97351,15.56,12.765,42.0057
16-Jan-20,1300.1255,1683.6471,198.8255,147.8022,92.0728,49.1234,153.077,17.5667,1.221,2.6405,18.25,11.3516,71.43839,15.72,12.775,42.8267
17-Jan-20,1328.165,1673.9589999999996,199.4151,148.8218,91.65516,50.1195,155.9054,17.6099,1.2365,2.6405,18.25,11.4959,71.90661999999998,15.66,12.87,42.8559
20-Jan-20,1333.5509,1680.7471,200.2237,149.4253,92.02683,50.3228,156.0542,17.5763,1.233,2.631,18.1,11.3516,72.14551,15.55,12.81,43.0297
21-Jan-20,1335.7298,1704.9761,199.5507,148.8574,98.62187,48.9212,153.9206,17.5283,1.2375,2.5972,18.4,11.3516,72.38441,15.56,12.765,42.8276
22-Jan-20,1338.5551,1702.6217,199.6462,148.2934,102.7566,48.9186,155.3595,17.4131,1.234,2.5972,18.25,11.3035,71.36195,15.535,12.63,43.1085
23-Jan-20,1337.9876,1698.3645,198.0455,149.0606,103.1322,48.5821,154.119,17.221,1.2185,2.5464,18.3,11.2554,70.80771,15.16,12.49,43.005
24-Jan-20,1326.2242,1683.9466,197.1376,148.1088,102.1816,47.9027,155.8061,17.4179,1.222,2.4730000000000003,18.55,11.2073,71.90661999999998,15.2,12.575,43.0332
27-Jan-20,1298.5789,1658.3041,194.8871,146.0263,101.2248,46.7645,150.0502,17.0146,1.188,2.4278,17.95,11.0149,70.2917,14.715,12.325,41.9308
28-Jan-20,1316.2707,1681.7502,197.6357,148.9634,102.8878,47.5899,155.1611,17.4515,1.193,2.4466,18.25,11.2073,72.28885,14.84,12.46,42.2172
29-Jan-20,1321.5623,1685.6338,202.521,151.2478,105.4183,47.2784,155.4092,17.5187,1.1885,2.4654,18.25,11.2554,71.57217,15.095,12.435,41.5704
30-Jan-20,1320.0222,1698.0156,190.1903,155.5946,116.3326,47.7375,153.2259,17.1778,1.162,2.3337,18.2,11.3516,70.19615,14.84,12.28,41.7598
31-Jan-20,1299.0871,1821.286,183.0697,153.1277,117.973,46.3022,151.3403,16.8946,1.138,2.3205,17.95,11.3516,69.80436999999999,14.9,12.23,40.5919
3-Feb-20,1336.9054,1807.2479,184.1243,156.0028,140.6699,46.3485,153.077,16.980999999999998,1.1285,2.3299,17.55,11.063,70.06237,15.77,12.34,40.8617
4-Feb-20,1306.5346,1852.737,189.6695,161.5291,160.3662,47.7153,149.554,17.2306,1.1505,2.3544,16.75,11.2073,72.04996,16.0,12.565,41.9204
5-Feb-20,1308.9648,1846.4907,190.1916,161.5603,133.0101,48.6409,152.1343,17.4131,1.1435,2.3826,16.8,11.4959,73.84642,16.045,13.045,42.7115
6-Feb-20,1341.5092,1863.4541,191.6416,165.5842,136.14600000000002,48.8575,152.2335,17.5955,1.1505,2.3544,16.85,11.5921,74.81155,15.975,13.315,43.0985
7-Feb-20,1346.7292,1893.1838,193.3264,166.1104,136.2235,48.9613,151.9854,17.6243,1.146,2.3619,17.0,11.3997,74.18087,15.7,13.44,42.5359
10-Feb-20,1377.8585,1948.899,194.5876,170.9795,140.8819,49.3974,152.0846,17.7059,1.1485,2.3356,16.55,11.4478,73.69353000000002,15.37,13.395,43.4673
11-Feb-20,1383.6676,1970.7774,189.8481,167.6686,141.9128,49.9447,155.4092,17.7587,1.176,2.3713,16.95,11.4959,73.76997,15.775,13.49,43.8421
12-Feb-20,1390.7620000000004,1978.1289,193.0141,167.8225,140.5369,50.2754,158.3367,17.8356,1.2245,2.4052,17.1,11.3997,74.20955,15.755,13.54,44.5317
13-Feb-20,1391.5014,1976.7194,195.9737,167.5809,147.8492,50.2517,157.4436,17.8596,1.2415,2.3958,17.0,11.4478,73.86554,15.635,13.65,42.3725
14-Feb-20,1400.2687,1968.3497,197.4739,169.544,147.5255,50.3095,158.5352,17.9748,1.243,2.3845,16.85,11.2554,73.93243000000002,15.595,13.49,42.1753
17-Feb-20,1400.8163,1969.1195,197.5511,169.6103,147.5832,50.3291,162.0086,18.0276,1.239,2.4033,16.8,11.1111,72.54685,15.415,13.635,42.1918
18-Feb-20,1401.6831,1988.6052,200.9205,171.3566,158.3748,50.0483,163.6957,18.0324,1.222,2.3751,16.55,10.8706,71.86839,15.34,13.35,41.8568
19-Feb-20,1412.5183,2010.3192,201.4654,172.5823,169.965,50.9707,165.9286,18.1284,1.198,2.392,16.7,10.7744,72.1264,15.425,13.335,41.7595
20-Feb-20,1403.308,1991.7485,198.4996,169.7156,166.4018,48.5872,162.9017,17.8548,1.178,2.4203,16.9,10.8225,71.34283,15.38,13.155,42.2072
21-Feb-20,1375.1019,1942.8717,194.8276,164.6872,167.0374,47.4821,158.5848,17.6963,1.141,2.3262,16.8,10.6782,70.79816,15.3,13.14,41.7971
24-Feb-20,1309.9487,1853.7511,185.1823,156.8444,153.8493,44.7882,150.1495,16.7409,1.006,2.089,15.4,9.7162,67.36766,13.24,12.7,39.5338
25-Feb-20,1277.8085,1818.3276,181.3682,154.1119,147.4597,43.2602,149.8517,16.6449,1.0125,2.0683,15.3,10.4858,66.68921,12.86,12.24,38.3657
26-Feb-20,1277.7706,1819.1417,181.2167,155.5671,143.1354,42.4204,149.0082,16.5777,1.0415,2.1756,14.95,10.5339,66.79432,12.635,12.1,37.731
